,0,1,2,3
0,2.0394221499092424,1.3721614620578138,0.03233,0.123
1,1.5725833357359884,1.4447905314607945,0.01807,0.112
2,0.23084367647532897,6.018679294203388,4.57e-05,0.112
3,5.319786161388446,1.622972722223358,0.179,0.118
4,0.6602393660753576,2.8468373703671634,0.001263,0.122
5,1.7026651137688642,1.4268537996662458,0.0215,0.11
6,0.16611414496778912,10.889351066347999,8.188e-06,0.116
7,0.16448965069769533,9.080622652475144,1.119e-05,0.128
8,0.06809046514541292,45.207021029780755,9.039e-08,0.126
9,0.06246811979256873,69.10915749783753,3.302e-08,0.122
10,0.0153897161663508,61.94381148865649,2.487e-09,0.125
11,0.025658398688101734,161.43015599607943,1.037e-09,0.112
12,0.9191181311739178,1.8253987068077375,0.004589,0.128
13,0.2659177684058616,5.5023480416329855,7.075e-05,0.111
14,0.15905368752522897,13.249355040701237,5.217e-06,0.119
15,0.0001974650693992808,58.40439158691878,4.597e-13,0.125
16,0.017333285137233742,93.44481909938042,1.4e-09,0.123
17,6.128790723599883,1.7512108207745183,0.2155,0.128
18,0.5160391055915723,4.384512193090848,0.0003901,0.12
19,8.775114456227616,2.7063126232514154,0.2406,0.124
20,0.0256597128961471,160.8429803500686,1.044e-09,0.111
21,0.6007968694843723,3.415364098318138,0.0007903,0.118
22,2.3635501249288704,1.3811213058796246,0.04308,0.11
23,0.4036561831348456,4.735663721644272,0.0002101,0.111
24,0.0004021143630286012,56.81699115997724,2.012e-12,0.128
25,0.07666468812257955,75.14647468494559,4.215e-08,0.126
26,0.9895034206072774,1.8135099077569095,0.005365,0.113
27,0.656173585081636,2.8357994161876157,0.001254,0.124
28,9.243813122052407,3.1385494649892194,0.2134,0.115
29,0.0033386613418281957,52.330114917982286,1.631e-10,0.13
30,0.15280285171072383,14.281602973580686,4.184e-06,0.126
31,0.01820707549146419,83.21998827520602,1.943e-09,0.12
32,0.14046565473564346,24.866885594582108,1.23e-06,0.117
33,3.4507330047534417,1.4086703740322901,0.08969,0.117
34,0.08408428893912633,73.41060721202135,5.31e-08,0.122
35,7.700786265718799,2.207189006420321,0.2487,0.126
36,0.026488921264986746,187.70508917661522,8.186e-10,0.13
37,0.04157002848559885,78.02868568043951,1.15e-08,0.126
38,0.02330862352595997,154.46164467204053,9.34e-10,0.123
39,0.08735011091311816,42.13788540506735,1.707e-07,0.111
40,0.14286133433887374,24.722173673143544,1.287e-06,0.114
41,5.665751378438461,1.6907450821130356,0.1927,0.119
42,0.12612594108570407,27.8810755757443,7.951e-07,0.13
43,0.15289889658802006,17.033893250373062,3.005e-06,0.12
44,0.14553903007876318,22.724983282737856,1.57e-06,0.116
45,0.00010604163461001011,59.676374804989365,1.271e-13,0.116
46,0.019910025345830057,106.84386809789433,1.417e-09,0.117
47,0.18683187719530328,6.986066309882174,2.307e-05,0.127
48,0.0007633693360988983,55.4325030454248,7.613e-12,0.126
49,0.020932681052279658,141.3237422098985,8.988e-10,0.129
50,0.028821980412103,189.6556498048075,9.494e-10,0.113
51,1.0278260702392585,1.7463046700137013,0.006082,0.113
52,5.9740893472050915,1.8086357293091349,0.1963,0.114
53,0.028503874557806872,194.638533583354,8.819e-10,0.119
54,5.518486533786014,1.6423058284402676,0.1897,0.122
55,0.797542949771554,2.11881345281113,0.002824,0.126
56,0.37780256379888716,4.7082486541757715,0.0001858,0.13
57,0.02254119643700556,49.55479055433524,8.273e-09,0.119
58,0.22175233960080654,5.874932564803102,4.397e-05,0.128
59,0.01847839707420155,87.61256352436604,1.808e-09,0.118
60,2.081784692247168,1.3841982749801722,0.03334,0.113
61,0.19446307112181954,7.432994296407098,2.24e-05,0.11
62,0.15057163917850833,15.07006681868488,3.673e-06,0.128
63,0.14410030984335778,20.713893647073014,1.839e-06,0.124
64,0.002669275798701781,52.93591437425757,1.019e-10,0.115
65,0.1419889837321491,24.192774664631195,1.325e-06,0.117
66,0.626948659695045,3.0560863136526426,0.001022,0.124
67,0.12002960710499244,31.769902082249956,5.591e-07,0.122
68,0.0202856496673716,130.6310234199686,9.869e-10,0.123
69,7.862167889936113,2.3782538100044275,0.2332,0.119
70,0.15372324547838265,15.232082578762558,3.752e-06,0.122
71,0.0768119670030392,44.21221041584826,1.202e-07,0.114
72,0.7592849353201321,2.244834538480659,0.002361,0.127
73,0.7854550239444803,2.2476147635198886,0.002522,0.119
74,0.6026798915804145,3.601411649886577,0.0007315,0.111
75,0.8514722825631327,2.100976897701383,0.003257,0.113
76,0.02531369765652629,162.4346476384466,9.967e-10,0.116
77,0.16178908034214556,9.556324909763244,9.865e-06,0.129
78,0.14281658341217376,22.255939889764498,1.574e-06,0.122
79,0.02363586521276482,154.42325593854213,9.609e-10,0.12
80,0.024989969431114315,49.51183208688749,1.019e-08,0.113
81,0.026911032910723647,49.304453085387706,1.191e-08,0.122
82,5.399846716223346,1.6195665884669528,0.1849,0.122
83,0.16450885868372214,12.067518447293233,6.641e-06,0.115
84,1.3608430527666215,1.4526851702280035,0.01344,0.123
85,0.15257967073205336,20.81098886339802,2.043e-06,0.111
86,0.9958460326479189,1.7201198365102381,0.005823,0.124
87,0.1489612984880797,18.060246145309023,2.552e-06,0.123
88,0.6819370415577306,2.720229648862495,0.001442,0.121
89,0.12507381980800839,28.571059325512998,7.458e-07,0.129
90,0.018378301563181806,101.3014828331076,1.341e-09,0.123
91,1.9031882713196944,1.3868829209976452,0.0278,0.119
92,0.0798123325033084,42.528478986670486,1.4e-07,0.127
