,0,1,2,3
0,0.4512667008178963,3045.7335862408145,9.113e-10,0.125
1,0.06686313722885329,448.8038649223384,9.178e-10,0.118
2,0.02045460253172042,62.61864744618646,4.3e-09,0.116
3,0.7543777118671423,2.4513498395941835,0.002055,0.114
4,0.15282201806041518,1037.7110313228306,8.991e-10,0.126
5,0.6479943342040609,3.2137382157013965,0.001011,0.11
6,0.6947918909521773,2.5726211376782966,0.001625,0.125
7,0.05132426623935778,47.77733316127378,4.608e-08,0.123
8,0.17877974062678761,7.9582041906548575,1.676e-05,0.12
9,0.9612219645842338,6080.398753624126,1.038e-09,0.112
10,0.05539732349466142,390.747735261865,8.306e-10,0.127
11,0.2992308152901028,1949.1287608783875,9.78e-10,0.117
12,0.02075706098511188,126.07339256094743,1.109e-09,0.114
13,0.057834856922753676,406.1807823495233,8.38e-10,0.127
14,0.6027108571265842,3.483423558380482,0.0007711,0.115
15,0.09390332642058838,647.4041707529822,8.711e-10,0.128
16,0.279033485785846,5.291748786096643,8.326e-05,0.117
17,0.20862080965583166,6.504199231219786,3.261e-05,0.115
18,0.14606262915750928,18.90803272778389,2.249e-06,0.126
19,0.5703496461782567,3910.785968417934,8.831e-10,0.13
20,0.1507094696887884,16.472096514149257,3.111e-06,0.124
21,0.10763070729014218,705.429416229814,9.642e-10,0.117
22,0.2688784408956791,5.431113715628637,7.396e-05,0.114
23,0.7498248288774335,2.454465443965418,0.002027,0.115
24,0.06506351729184447,450.0960603701571,8.641e-10,0.125
25,0.04837906316896174,339.64836289450096,8.378e-10,0.124
26,0.018467189666901106,82.92838196976014,2.013e-09,0.118
27,0.2888431687412317,5.272936643724448,8.976e-05,0.112
28,0.10533600239731189,704.3002253248685,9.264e-10,0.121
29,0.026142078624223564,174.9698085611603,9.169e-10,0.124
30,0.1448352851062383,23.852365957391438,1.417e-06,0.114
31,0.6289786959805886,3.107114903040285,0.001003,0.121
32,0.18987183544841907,7.1315486989385075,2.298e-05,0.12
33,0.7090007989134108,4845.1470729027305,8.891e-10,0.13
34,0.09850419552187717,682.3747003797956,8.63e-10,0.129
35,0.17578161625422506,9.35625208297547,1.21e-05,0.111
36,0.558485612489937,3686.5734082064373,9.528e-10,0.121
37,0.15202325946696554,17.887287567075273,2.707e-06,0.119
38,0.01766422932002245,93.57574244889848,1.45e-09,0.118
39,0.02612028213027487,175.78858355608065,9.069e-10,0.124
40,0.7267445538453255,2.430161759711678,0.001932,0.124
41,0.12193333366330522,32.763988078312615,5.434e-07,0.113
42,0.25877864580404397,1732.0322762875167,9.261e-10,0.123
43,0.09646805900317063,644.0915468608421,9.288e-10,0.12
44,0.11432794233599972,752.7715871156171,9.555e-10,0.118
45,0.15917525707994493,14.53835708290304,4.391e-06,0.116
46,0.07762761388186894,520.8568653047649,9.191e-10,0.12
47,0.15750450129480842,1059.5658964030551,9.161e-10,0.123
48,0.06095938034247792,427.9525470280711,8.389e-10,0.128
49,0.0004942991387463118,56.49730198784442,3.075e-12,0.115
50,0.32879029325021075,2096.8943004863986,1.02e-09,0.112
51,0.2389141210547084,5.788988383003457,5.235e-05,0.115
52,0.11856189654198143,33.722164033386385,4.857e-07,0.113
53,0.08673656758201928,40.956261806077805,1.779e-07,0.125
54,0.15348614838765767,20.708941503211133,2.087e-06,0.11
55,0.025690108624109878,169.64008329385217,9.416e-10,0.122
56,0.00022650767977840168,58.236887664593695,6.083e-13,0.112
57,0.0453735075722526,328.13692894240506,7.894e-10,0.13
58,0.06976875823520481,69.77195355549509,4.042e-08,0.112
59,0.5879606223529217,3.4034292584217383,0.0007611,0.123
60,0.020301909864843527,113.20868599294239,1.313e-09,0.126
61,0.9765570805853154,1.8051334986874585,0.005258,0.117
62,0.0005898322789503533,55.96608953411775,4.46e-12,0.128
63,0.034012034618521064,236.63716233739555,8.51e-10,0.117
64,0.31924258417769885,2138.825483052053,9.245e-10,0.123
65,0.33120494937970385,2178.7944883065516,9.59e-10,0.119
66,0.13637049404793616,26.785644539168874,1.004e-06,0.117
67,0.25941211571034356,5.355553142044853,7.051e-05,0.128
68,0.07215210574415896,494.5511673590542,8.805e-10,0.124
69,0.031615621839473224,230.99700478825807,7.715e-10,0.129
70,0.13374395146178825,26.70165043561849,9.72e-07,0.121
71,0.7442270201388322,2.326483119586283,0.002156,0.125
72,0.041489366107285035,287.6181121239162,8.584e-10,0.118
73,0.921789941234745,6188.242177530566,9.214e-10,0.126
74,0.020923754068967706,122.10798157541412,1.2e-09,0.113
75,0.1752358791845428,1116.3411593138915,1.022e-09,0.111
76,0.46267767582292835,4.575406325205061,0.0002923,0.113
77,0.045119307353304085,305.58802805480457,8.996e-10,0.114
78,0.13971423400450858,24.876323212722273,1.216e-06,0.118
79,0.15933869356133185,10.74474584414105,7.721e-06,0.126
80,0.24755947703594497,5.752844508979564,5.682e-05,0.11
81,0.6546111657085498,2.8747927052550604,0.001223,0.123
82,0.03365943057741611,228.21237114465282,8.958e-10,0.112
83,0.1757590145946576,8.614458355972495,1.405e-05,0.117
84,0.1318775868333123,26.508413338149726,9.584e-07,0.125
85,0.6623269329627,2.7707598941026497,0.001323,0.125
86,0.32945523198852167,4.982265757553779,0.0001285,0.116
87,0.26189555766638173,1715.843861528206,9.665e-10,0.118
88,0.07619685483102033,506.39055089390587,9.367e-10,0.117
89,0.29811786669064666,5.073782902718799,0.0001021,0.126
90,0.3297912420804457,4.901273708359717,0.0001324,0.127
91,0.6432500535883475,3.1575294849589697,0.001024,0.114
92,0.055331004146213184,394.344170579667,8.136e-10,0.13
93,0.12685263079131703,827.7397473132661,9.731e-10,0.116
94,0.32840713036582325,2207.133388125493,9.188e-10,0.124
95,0.11969699667249285,31.32589609325128,5.714e-07,0.125
96,0.13905255379083067,22.926232116206783,1.409e-06,0.126
97,0.1397437542401111,936.1609477925042,9.235e-10,0.122
98,0.15318891506679436,16.644735252099558,3.151e-06,0.12
99,0.07065909110263151,479.3434941841609,8.988e-10,0.121
100,0.24065225009671226,5.791008505485895,5.308e-05,0.114
101,0.040356308869054544,276.4098642716634,8.791e-10,0.115
102,0.024990967682764837,169.7405416955094,8.9e-10,0.128
103,0.1680926112596788,1066.926724174904,1.029e-09,0.11
104,0.022076973952207514,136.51741607754948,1.071e-09,0.111
105,0.1586922723227941,1014.403031255401,1.014e-09,0.112
106,0.06556284917387309,69.4095821114619,3.606e-08,0.118
107,0.41507382503415086,2619.361330990923,1.042e-09,0.11
108,0.4616497515972608,3167.454322678767,8.818e-10,0.13
109,0.1118348676681859,767.388922007377,8.798e-10,0.128
110,0.08404999501746414,72.41067579649234,5.451e-08,0.116
111,0.027967070615179997,195.92757575752742,8.379e-10,0.124
112,0.030681040801582796,49.230676623148305,1.553e-08,0.115
113,0.9945147560218928,6377.560359939376,1.01e-09,0.116
114,0.1562596257471321,15.89405136381387,3.577e-06,0.117
115,0.0810462174089784,522.4767694728641,9.956e-10,0.111
